XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
275166.97847125,2345427.12438949,3996,3968,1999,33.4827321296805
275166.97847125,2345427.12438949,3996,4028,2014,102.492365917847
275594.70225813,2345422.63248033,4000,3990,2000,93.9131394390801
275594.70225813,2345422.63248033,4000,4018,2009,42.4557428297877
274714.06397967,2345440.57823101,4002,3940,2001,63.0377199918846
274714.06397967,2345440.57823101,4002,4004,2003,35.0712906227775
274714.06397967,2345440.57823101,4002,4150,2075,164.489258120416
274679.01597059,2345441.85591856,4004,3902,2002,92.7568323122244
274679.01597059,2345441.85591856,4004,4002,2003,35.0712906227775
274679.01597059,2345441.85591856,4004,4012,2007,34.7149789099892
274679.01597059,2345441.85591856,4004,4153,2078,166.241147886261
272154.44252269,2345444.17194184,4007,3814,2004,310.371853232689
272154.44252269,2345444.17194184,4007,3936,2005,475.06966431438
272154.44252269,2345444.17194184,4007,4218,2109,270.290955421566
274644.46720936,2345444.69956238,4012,3912,2006,92.8736251969735
274644.46720936,2345444.69956238,4012,4004,2007,34.7149789099892
274644.46720936,2345444.69956238,4012,4020,2011,44.9313113308487
274644.46720936,2345444.69956238,4012,4121,2062,131.962693877171
270092.64541490,2345445.40381125,4015,3777,2008,240.383702806379
270092.64541490,2345445.40381125,4015,4037,2019,179.182578564464
270092.64541490,2345445.40381125,4015,4256,2129,291.80084924202
275627.16007391,2345449.99998466,4018,4000,2009,42.4557428297877
275627.16007391,2345449.99998466,4018,4056,2028,52.986516263918
274600.19597313,2345452.05138940,4020,3918,2010,96.418292556593
274600.19597313,2345452.05138940,4020,4012,2011,44.9313113308487
274600.19597313,2345452.05138940,4020,4029,2016,59.5088786445119
274600.19597313,2345452.05138940,4020,4093,2048,107.64122160491
275494.42483918,2345459.56466717,4023,4024,2012,255.438014951733
275494.42483918,2345459.56466717,4023,3990,2013,37.3132231950003
275494.42483918,2345459.56466717,4023,4039,2021,22.3968090058074
275240.61762009,2345433.02871291,4024,4023,2012,255.438014951733
275263.05319421,2345462.69228188,4028,3996,2014,102.492365917847
275263.05319421,2345462.69228188,4028,4034,2017,33.0354509849488
275263.05319421,2345462.69228188,4028,4164,2083,175.239634877115
274543.09092464,2345468.79415125,4029,3949,2015,96.4955176698007
274543.09092464,2345468.79415125,4029,4020,2016,59.5088786445119
274543.09092464,2345468.79415125,4029,4049,2026,190.807006441596
274543.09092464,2345468.79415125,4029,4089,2045,87.5757411445676
275293.98728325,2345474.28638197,4034,4028,2017,33.0354509849488
275293.98728325,2345474.28638197,4034,4054,2027,35.9040416041792
275293.98728325,2345474.28638197,4034,4176,2089,172.882681040406
274222.65549929,2345474.45374577,4035,3941,2018,95.9073064652789
274222.65549929,2345474.45374577,4035,4078,2039,134.581385717333
274222.65549929,2345474.45374577,4035,4135,2069,121.520815408356
270268.91640927,2345477.57418595,4037,4015,2019,179.182578564464
270268.91640927,2345477.57418595,4037,4067,2034,101.59355636619
270268.91640927,2345477.57418595,4037,4340,2171,287.088097671404
275490.61308971,2345481.63472878,4039,4040,2020,102.819386893469
275490.61308971,2345481.63472878,4039,4023,2021,22.3968090058074
275490.61308971,2345481.63472878,4039,4063,2032,112.386596394293
275490.61308971,2345481.63472878,4039,4086,2044,52.0826605656733
275388.24595392,2345472.00166942,4040,4039,2020,102.819386893469
270977.45651256,2345482.93006082,4043,3988,2022,82.0054060371092
270977.45651256,2345482.93006082,4043,4167,2084,241.738290344605
270977.45651256,2345482.93006082,4043,4357,2180,310.588544350419
273632.29790559,2345483.04718825,4046,3984,2023,74.1891995466826
273632.29790559,2345483.04718825,4046,4073,2037,131.114091492488
273632.29790559,2345483.04718825,4046,4082,2041,127.63470365062
273632.29790559,2345483.04718825,4046,4335,2168,307.899359296729
277885.02287460,2345483.38131136,4047,3665,2024,388.135056754331
277885.02287460,2345483.38131136,4047,4060,2030,98.0646957368194
277885.02287460,2345483.38131136,4047,4223,2112,914.11903539673
277885.02287460,2345483.38131136,4047,4450,2226,359.938197686726
274354.16807790,2345484.00081556,4049,3933,2025,107.889610087588
274354.16807790,2345484.00081556,4049,4029,2026,190.807006441596
274354.16807790,2345484.00081556,4049,4078,2040,21.823011221289
275328.34337362,2345484.71515267,4054,4034,2027,35.9040416041792
275328.34337362,2345484.71515267,4054,4066,2033,30.2934428054488
275328.34337362,2345484.71515267,4054,4196,2099,172.265667585365
275664.50393692,2345487.58996739,4056,4018,2028,52.986516263918
275664.50393692,2345487.58996739,4056,3865,2029,167.663244521844
275664.50393692,2345487.58996739,4056,4072,2036,12.0596649744152
277982.92624722,2345488.82601123,4060,4047,2030,98.0646957368194
277982.92624722,2345488.82601123,4060,3679,2031,428.401008578893
277982.92624722,2345488.82601123,4060,4475,2239,377.241274112871
275602.48810252,2345492.34587051,4063,4039,2032,112.386596394293
275357.32815402,2345493.52283013,4066,4054,2033,30.2934428054488
275357.32815402,2345493.52283013,4066,4076,2038,31.307840434136
275357.32815402,2345493.52283013,4066,4202,2102,171.782990740976
270369.14044780,2345493.91763991,4067,4037,2034,101.59355636619
270369.14044780,2345493.91763991,4067,3803,2035,243.177023799933
270369.14044780,2345493.91763991,4067,4317,2159,243.89066021851
275673.00266219,2345496.14608731,4072,4056,2036,12.0596649744152
275673.00266219,2345496.14608731,4072,4132,2067,116.595196635609
273502.35552521,2345497.83945052,4073,4046,2037,131.114091492488
273502.35552521,2345497.83945052,4073,4192,3672,664.60986749963
275387.28290923,2345502.62741759,4076,4066,2038,31.307840434136
275387.28290923,2345502.62741759,4076,4086,2043,84.5524156043747
275387.28290923,2345502.62741759,4076,4212,2107,171.225379089018
274351.81722337,2345505.69683597,4078,4035,2039,134.581385717333
274351.81722337,2345505.69683597,4078,4049,2040,21.823011221289
274351.81722337,2345505.69683597,4078,4115,2058,64.102204355436
273756.61615423,2345511.67211825,4082,4046,2041,127.63470365062
273756.61615423,2345511.67211825,4082,3960,2042,124.483611096919
273756.61615423,2345511.67211825,4082,4098,2049,244.891134537937
275468.18736071,2345527.19529734,4086,4076,2043,84.5524156043747
275468.18736071,2345527.19529734,4086,4039,2044,52.0826605656733
275468.18736071,2345527.19529734,4086,4132,2066,278.712740754441
275468.18736071,2345527.19529734,4086,4226,2114,178.168745135961
274567.09642053,2345553.01556541,4089,4029,2045,87.5757411445676
274567.09642053,2345553.01556541,4089,4093,2047,49.7267628041706
274567.09642053,2345553.01556541,4089,4115,2059,207.948970325681
274025.75539887,2345555.39647507,4092,3976,2046,156.905085620054
274025.75539887,2345555.39647507,4092,4098,2050,30.1587532648912
274025.75539887,2345555.39647507,4092,4120,2060,72.209190886376
274616.33125875,2345558.47640877,4093,4089,2047,49.7267628041706
274616.33125875,2345558.47640877,4093,4020,2048,107.64122160491
274616.33125875,2345558.47640877,4093,4121,2061,51.532322823496
274616.33125875,2345558.47640877,4093,4172,2086,73.0398370617247
273995.76022566,2345558.53334976,4098,4082,2049,244.891134537937
273995.76022566,2345558.53334976,4098,4092,2050,30.1587532648912
273995.76022566,2345558.53334976,4098,4308,2154,170.195144507779
276623.94852294,2345559.14311233,4101,3721,2051,392.697639886768
276623.94852294,2345559.14311233,4101,4241,2121,155.031622021452
276623.94852294,2345559.14311233,4101,4250,2125,705.275437213461
274934.11331469,2345559.47270615,4104,3978,2052,214.339208020614
274934.11331469,2345559.47270615,4104,4105,2053,25.0985457841331
274934.11331469,2345559.47270615,4104,4114,2057,53.4126482318345
274909.09937945,2345561.53184290,4105,4104,2053,25.0985457841331
274909.09937945,2345561.53184290,4105,4107,2054,24.4531150395176
274909.09937945,2345561.53184290,4105,4326,2164,178.496914006872
274884.72868939,2345563.53790894,4107,4105,2054,24.4531150395176
274884.72868939,2345563.53790894,4107,4110,2056,34.644567865533
274884.72868939,2345563.53790894,4107,4288,2145,145.780526779964
274850.20096532,2345566.38085690,4110,3954,2055,179.476440274164
274850.20096532,2345566.38085690,4110,4107,2056,34.644567865533
274850.20096532,2345566.38085690,4110,4126,2064,33.8601006209416
274850.20096532,2345566.38085690,4110,4246,2124,118.615056535536
274986.76162829,2345568.47637575,4114,4104,2057,53.4126482318345
274986.76162829,2345568.47637575,4114,4164,2082,223.615026191705
274986.76162829,2345568.47637575,4114,4244,2122,117.538198119263
274359.78154119,2345569.10576181,4115,4078,2058,64.102204355436
274359.78154119,2345569.10576181,4115,4089,2059,207.948970325681
274359.78154119,2345569.10576181,4115,4183,2093,74.7246655382178
274094.32832055,2345572.03105587,4120,4092,2060,72.209190886376
274094.32832055,2345572.03105587,4120,4135,2068,115.281912422869
274094.32832055,2345572.03105587,4120,4260,2130,308.093864204358
274665.13627264,2345575.01880627,4121,4093,2061,51.532322823496
274665.13627264,2345575.01880627,4121,4012,2062,131.962693877171
274665.13627264,2345575.01880627,4121,4153,2077,40.1488513810153
274823.69194531,2345422.10884474,4125,4126,2063,153.869482214644
274817.61976240,2345575.59886268,4126,4125,2063,153.869482214644
274817.61976240,2345575.59886268,4126,4110,2064,33.8601006209416
274817.61976240,2345575.59886268,4126,4140,2071,85.4262314405653
274817.61976240,2345575.59886268,4126,4162,2081,44.4245460491985
271225.19413245,2345585.08862460,4130,3795,2065,397.395882138072
271225.19413245,2345585.08862460,4130,4167,2085,71.4901980471825
271225.19413245,2345585.08862460,4130,4220,2110,658.80510564319
275736.08844634,2345594.20027496,4132,4086,2066,278.712740754441
275736.08844634,2345594.20027496,4132,4072,2067,116.595196635609
275736.08844634,2345594.20027496,4132,4278,2139,315.899835758324
274206.53320561,2345594.55690980,4135,4120,2068,115.281912422869
274206.53320561,2345594.55690980,4135,4035,2069,121.520815408356
274206.53320561,2345594.55690980,4135,4183,2092,158.034497090046
274735.41657958,2345598.84273827,4140,3946,2070,220.471475795592
274735.41657958,2345598.84273827,4140,4126,2071,85.4262314405653
274735.41657958,2345598.84273827,4140,4150,2076,25.8830541823655
274735.41657958,2345598.84273827,4140,4206,2103,60.0254056104293
276086.52815755,2345599.43603678,4144,3772,2072,374.504616915666
276086.52815755,2345599.43603678,4144,4145,2073,62.3260405313378
276086.52815755,2345599.43603678,4144,3821,2074,335.945111573403
276086.52815755,2345599.43603678,4144,4278,2140,119.369333886531
276111.18521510,2345542.19475062,4145,4144,2073,62.3260405313378
276111.18521510,2345542.19475062,4145,7316,3671,745.820884494759
274710.27161349,2345604.97977130,4150,4002,2075,164.489258120416
274710.27161349,2345604.97977130,4150,4140,2076,25.8830541823655
274710.27161349,2345604.97977130,4150,4153,2079,22.1965956304464
274710.27161349,2345604.97977130,4150,4382,2191,199.891340356904
274688.26005300,2345607.83985210,4153,4121,2077,40.1488513810153
274688.26005300,2345607.83985210,4153,4004,2078,166.241147886261
274688.26005300,2345607.83985210,4153,4150,2079,22.1965956304464
274688.26005300,2345607.83985210,4153,4172,2087,62.5576030618452
271935.77660357,2345612.59710781,4159,3792,2080,390.253734071479
271935.77660357,2345612.59710781,4159,4220,2111,175.070278927503
271935.77660357,2345612.59710781,4159,4471,2236,249.752776066781
274810.79458162,2345619.49598330,4162,4126,2081,44.4245460491985
274810.79458162,2345619.49598330,4162,4230,2116,56.5073047146205
275202.47260038,2345627.12744017,4164,4114,2082,223.615026191705
275202.47260038,2345627.12744017,4164,4028,2083,175.239634877115
275202.47260038,2345627.12744017,4164,4176,2088,31.033582776758
271168.78136526,2345629.00272387,4167,4043,2084,241.738290344605
271168.78136526,2345629.00272387,4167,4130,2085,71.4901980471825
271168.78136526,2345629.00272387,4167,4344,2172,147.943705057506
274629.76549884,2345630.01733696,4172,4093,2086,73.0398370617247
274629.76549884,2345630.01733696,4172,4153,2087,62.5576030618452
274629.76549884,2345630.01733696,4172,4179,2090,23.3427614282774
274629.76549884,2345630.01733696,4172,4295,2149,88.5990083809215
275232.27564518,2345635.77971041,4176,4164,2088,31.033582776758
275232.27564518,2345635.77971041,4176,4034,2089,172.882681040406
275232.27564518,2345635.77971041,4176,4196,2098,38.4086092956346
275232.27564518,2345635.77971041,4176,4426,2214,195.524762305805
274607.33600422,2345636.48280540,4179,4172,2090,23.3427614282774
274607.33600422,2345636.48280540,4179,4181,2091,21.554359598077
274607.33600422,2345636.48280540,4179,4295,2148,93.8484709811031
274586.72186159,2345642.77943476,4181,4179,2091,21.554359598077
274586.72186159,2345642.77943476,4181,4183,2094,243.678991543993
274586.72186159,2345642.77943476,4181,4199,2100,35.1716175792686
274354.44785585,2345643.63983080,4183,4135,2092,158.034497090046
274354.44785585,2345643.63983080,4183,4115,2093,74.7246655382178
274354.44785585,2345643.63983080,4183,4181,2094,243.678991543993
272757.60905105,2345644.13576157,4189,3929,2095,300.136174612102
272757.60905105,2345644.13576157,4189,4192,2096,94.3705357262377
272757.60905105,2345644.13576157,4189,4193,2097,8.09100152686907
272850.28249362,2345626.31916664,4192,4189,2096,94.3705357262377
272850.28249362,2345626.31916664,4192,4073,3672,664.60986749963
272749.66354741,2345645.66326854,4193,4189,2097,8.09100152686907
272749.66354741,2345645.66326854,4193,4273,2138,312.140697401418
272749.66354741,2345645.66326854,4193,4622,2311,330.641674666346
275269.15930892,2345646.49496203,4196,4176,2098,38.4086092956346
275269.15930892,2345646.49496203,4196,4054,2099,172.265667585365
275269.15930892,2345646.49496203,4196,4202,2101,32.0115775384504
275269.15930892,2345646.49496203,4196,4440,2221,194.290736833669
274553.73521525,2345654.98287059,4199,4181,2100,35.1716175792686
274553.73521525,2345654.98287059,4199,4235,2118,106.329287578529
274553.73521525,2345654.98287059,4199,4402,2201,160.137126162428
275299.90081976,2345655.42248173,4202,4196,2101,32.0115775384504
275299.90081976,2345655.42248173,4202,4066,2102,171.782990740976
275299.90081976,2345655.42248173,4202,4212,2106,35.6164923051941
275299.90081976,2345655.42248173,4202,4454,2228,193.003720954965
274741.40741812,2345658.56843770,4206,4140,2103,60.0254056104293
274741.40741812,2345658.56843770,4206,4216,2108,34.0263842041491
274741.40741812,2345658.56843770,4206,4393,2197,146.378821682982
269439.65978193,2345658.58722243,4207,4208,2104,251.826831018122
269439.65978193,2345658.58722243,4207,3701,2105,515.329043923035
269439.65978193,2345658.58722243,4207,4256,2128,507.785207331248
269439.65978193,2345658.58722243,4207,4269,2135,44.6396489297509
269188.09852087,2345656.43497721,4208,4207,2104,251.826831018122
269188.09852087,2345656.43497721,4208,4234,2117,279.153159646089
269188.09852087,2345656.43497721,4208,4662,2332,349.208939283589
275334.10434714,2345665.35491543,4212,4202,2106,35.6164923051941
275334.10434714,2345665.35491543,4212,4076,2107,171.225379089018
275334.10434714,2345665.35491543,4212,4226,2113,37.1133240111432
275334.10434714,2345665.35491543,4212,4468,2235,191.240118252903
274774.27677644,2345667.36617070,4216,4206,2108,34.0263842041491
274774.27677644,2345667.36617070,4216,4230,2115,32.4327803918452
274774.27677644,2345667.36617070,4216,4384,2192,135.784764660803
272304.77710166,2345668.79766377,4218,4007,2109,270.290955421566
272304.77710166,2345668.79766377,4218,4265,2133,49.1198278434806
272304.77710166,2345668.79766377,4218,4284,2142,42.7036815693618
271771.73489504,2345673.75199664,4220,4130,2110,658.80510564319
271771.73489504,2345673.75199664,4220,4159,2111,175.070278927503
271771.73489504,2345673.75199664,4220,4352,2176,322.992876231039
277557.05800775,2345674.36774071,4223,4047,2112,914.11903539673
277557.05800775,2345674.36774071,4223,4240,2120,74.2540024703862
277557.05800775,2345674.36774071,4223,4332,2167,88.1219393139707
275369.74679759,2345675.69969888,4226,4212,2113,37.1133240111432
275369.74679759,2345675.69969888,4226,4086,2114,178.168745135961
275369.74679759,2345675.69969888,4226,4264,2132,86.9403386413901
275369.74679759,2345675.69969888,4226,4482,2242,191.494512683543
274805.60340860,2345675.76422770,4230,4216,2115,32.4327803918452
274805.60340860,2345675.76422770,4230,4162,2116,56.5073047146205
274805.60340860,2345675.76422770,4230,4246,2123,33.0775826806934
274805.60340860,2345675.76422770,4230,4377,2189,127.172488096077
268909.71731868,2345677.18088783,4234,4208,2117,279.153159646089
268909.71731868,2345677.18088783,4234,4252,2126,245.120705014407
268909.71731868,2345677.18088783,4234,4642,2322,317.812645558238
274450.13544506,2345678.92039373,4235,4199,2118,106.329287578529
274450.13544506,2345678.92039373,4235,4260,2131,95.7666874847828
274450.13544506,2345678.92039373,4235,4403,2202,137.52119195617
270697.98251956,2345680.88434841,4238,3988,2119,343.680889714419
270697.98251956,2345680.88434841,4238,4347,2175,110.507682892645
270697.98251956,2345680.88434841,4238,4357,2179,244.709199575052
277630.70272205,2345681.68903135,4240,4223,2120,74.2540024703862
276584.70555991,2345683.52127976,4241,4101,2121,155.031622021452
276584.70555991,2345683.52127976,4241,4495,2248,176.85326806989
276584.70555991,2345683.52127976,4241,5070,2536,862.170069181108
274964.34786467,2345683.85757780,4244,4114,2122,117.538198119263
274964.34786467,2345683.85757780,4244,4292,2146,94.7485661401048
274964.34786467,2345683.85757780,4244,4354,2178,100.982994821666
274837.55535352,2345684.31990955,4246,4230,2123,33.0775826806934
274837.55535352,2345684.31990955,4246,4110,2124,118.615056535536
274837.55535352,2345684.31990955,4246,4254,2127,22.2514232954018
274837.55535352,2345684.31990955,4246,4374,2187,117.841765652748
277307.58180953,2345691.53391158,4250,4101,2125,705.275437213461
277307.58180953,2345691.53391158,4250,4272,2136,29.6231221373128
277307.58180953,2345691.53391158,4250,4503,2253,628.84722798159
268665.23660557,2345692.55896358,4252,4234,2126,245.120705014407
268665.23660557,2345692.55896358,4252,4282,2141,142.856334010488
268665.23660557,2345692.55896358,4252,4623,2313,285.884186819237
274857.23465541,2345694.70503909,4254,4246,2127,22.2514232954018
274857.23465541,2345694.70503909,4254,4288,2144,23.9636280346201
274857.23465541,2345694.70503909,4254,4367,2184,102.732904153773
269941.94591717,2345695.27857388,4256,4207,2128,507.785207331248
269941.94591717,2345695.27857388,4256,4015,2129,291.80084924202
269941.94591717,2345695.27857388,4256,4323,2162,173.019780606217
269941.94591717,2345695.27857388,4256,4489,2245,192.780012031809
274356.34434727,2345697.81750810,4260,4120,2130,308.093864204358
274356.34434727,2345697.81750810,4260,4235,2131,95.7666874847828
274356.34434727,2345697.81750810,4260,4299,2150,176.968529533008
274356.34434727,2345697.81750810,4260,4346,2173,74.5717759547041
275453.51004488,2345698.98791237,4264,4226,2132,86.9403386413901
275453.51004488,2345698.98791237,4264,4306,2153,311.077142315296
275453.51004488,2345698.98791237,4264,4480,2240,176.734045809773
272342.32741483,2345700.46359921,4265,4218,2133,49.1198278434806
272342.32741483,2345700.46359921,4265,4267,2134,20.5627006592485
272342.32741483,2345700.46359921,4265,4284,2143,24.1766493651988
272362.88737750,2345700.79914878,4267,4265,2134,20.5627006592485
272362.88737750,2345700.79914878,4267,4273,2137,80.0687823628443
272362.88737750,2345700.79914878,4267,4301,2151,20.8408709190156
269427.81981542,2345701.62805710,4269,4207,2135,44.6396489297509
269427.81981542,2345701.62805710,4269,4653,2327,316.542704416738
269427.81981542,2345701.62805710,4269,4670,2336,316.528559301072
277335.06829770,2345702.58028352,4272,4250,2136,29.6231221373128
277335.06829770,2345702.58028352,4272,4330,2165,169.11399148532
277335.06829770,2345702.58028352,4272,4618,2309,253.374489754575
272442.91942298,2345703.22435091,4273,4267,2137,80.0687823628443
272442.91942298,2345703.22435091,4273,4193,2138,312.140697401418
272442.91942298,2345703.22435091,4273,4301,2152,68.8120759527097
276031.19342065,2345704.98540841,4278,4132,2139,315.899835758324
276031.19342065,2345704.98540841,4278,4144,2140,119.369333886531
276031.19342065,2345704.98540841,4278,4752,2377,540.257207268987
268523.15398637,2345707.40690915,4282,4252,2141,142.856334010488
268523.15398637,2345707.40690915,4282,4372,2186,484.667133939958
268523.15398637,2345707.40690915,4282,4445,2224,140.012152547485
272319.64442427,2345708.82974013,4284,4218,2142,42.7036815693618
272319.64442427,2345708.82974013,4284,4265,2143,24.1766493651988
272319.64442427,2345708.82974013,4284,4312,2156,18.0291026805302
272319.64442427,2345708.82974013,4284,4320,2160,89.3101276837486
274875.67931484,2345708.98352337,4288,4254,2144,23.9636280346201
274875.67931484,2345708.98352337,4288,4107,2145,145.780526779964
274875.67931484,2345708.98352337,4288,4326,2163,35.4137489581758
275054.43344049,2345712.93836661,4292,4244,2146,94.7485661401048
275054.43344049,2345712.93836661,4292,4293,2147,58.5743488518031
275054.43344049,2345712.93836661,4292,4364,2182,77.1492184515156
275067.60164031,2345655.86339086,4293,4292,2147,58.5743488518031
274647.16658968,2345715.90207379,4295,4179,2148,93.8484709811031
274647.16658968,2345715.90207379,4295,4172,2149,88.5990083809215
274647.16658968,2345715.90207379,4295,4388,2194,87.364349875277
274184.66518710,2345712.22489941,4299,4260,2150,176.968529533008
274184.66518710,2345712.22489941,4299,4308,2155,170.373479457033
274184.66518710,2345712.22489941,4299,4416,2208,109.516575747969
272375.57002183,2345717.33675543,4301,4267,2151,20.8408709190156
272375.57002183,2345717.33675543,4301,4273,2152,68.8120759527097
272375.57002183,2345717.33675543,4301,4314,2158,14.1694092891084
275762.42149428,2345721.60741485,4306,4264,2153,311.077142315296
274014.74535158,2345724.64955224,4308,4098,2154,170.195144507779
274014.74535158,2345724.64955224,4308,4299,2155,170.373479457033
274014.74535158,2345724.64955224,4308,4335,2169,279.31517037861
272326.80152276,2345725.37738300,4312,4284,2156,18.0291026805302
272326.80152276,2345725.37738300,4312,4314,2157,37.6916229684609
272326.80152276,2345725.37738300,4312,4320,2161,92.8632240800467
272364.48496788,2345726.16249838,4314,4312,2157,37.6916229684609
272364.48496788,2345726.16249838,4314,4301,2158,14.1694092891084
272364.48496788,2345726.16249838,4314,4646,2323,295.958800209532
270419.95031948,2345732.45696807,4317,4067,2159,243.89066021851
270419.95031948,2345732.45696807,4317,4507,2255,136.04981804354
270419.95031948,2345732.45696807,4317,4527,2265,201.45761725908
272234.53680742,2345735.90357363,4320,4284,2160,89.3101276837486
272234.53680742,2345735.90357363,4320,4312,2161,92.8632240800467
272234.53680742,2345735.90357363,4320,4471,2237,240.760377434065
270109.99976696,2345736.43374429,4323,4256,2162,173.019780606217
270109.99976696,2345736.43374429,4323,4340,2170,119.776562027071
270109.99976696,2345736.43374429,4323,4365,2183,56.2096143108129
274895.80232952,2345738.12452361,4326,4288,2163,35.4137489581758
274895.80232952,2345738.12452361,4326,4105,2164,178.496914006872
274895.80232952,2345738.12452361,4326,4354,2177,60.2184750889093
277497.64242298,2345749.15491081,4330,4272,2165,169.11399148532
277497.64242298,2345749.15491081,4330,4332,2166,32.7289895681189
277497.64242298,2345749.15491081,4330,4720,2361,339.47567464013
277529.16952017,2345757.94290836,4332,4330,2166,32.7289895681189
277529.16952017,2345757.94290836,4332,4223,2167,88.1219393139707
277529.16952017,2345757.94290836,4332,4420,2210,222.238734633462
273737.94798462,2345760.49838646,4335,4046,2168,307.899359296729
273737.94798462,2345760.49838646,4335,4308,2169,279.31517037861
273737.94798462,2345760.49838646,4335,4677,2339,276.766983662725
270227.10975883,2345761.56688210,4340,4323,2170,119.776562027071
270227.10975883,2345761.56688210,4340,4037,2171,287.088097671404
270227.10975883,2345761.56688210,4340,4421,2212,58.5060430634871
271117.41794478,2345767.74398992,4344,4167,2172,147.943705057506
271117.41794478,2345767.74398992,4344,4463,2232,254.611471082443
271117.41794478,2345767.74398992,4344,4491,2247,100.9865599749
274354.31384066,2345772.36163471,4346,4260,2173,74.5717759547041
274354.31384066,2345772.36163471,4346,4411,2206,108.953145395174
274354.31384066,2345772.36163471,4346,4416,2209,215.426113243405
274354.31384066,2345772.36163471,4346,4434,2217,56.194075893245
270638.35118737,2345773.92225574,4347,3845,2174,597.229160796991
270638.35118737,2345773.92225574,4347,4238,2175,110.507682892645
270638.35118737,2345773.92225574,4347,4535,2269,156.127863702024
271464.88789061,2345774.59501310,4352,4220,2176,322.992876231039
271464.88789061,2345774.59501310,4352,4463,2233,130.000249965338
271464.88789061,2345774.59501310,4352,4809,2405,376.050147401728
274937.79381769,2345781.28677174,4354,4326,2177,60.2184750889093
274937.79381769,2345781.28677174,4354,4244,2178,100.982994821666
274937.79381769,2345781.28677174,4354,4367,2185,80.6209281291883
274937.79381769,2345781.28677174,4354,4436,2218,114.000475315314
270919.28582379,2345785.32303806,4357,4238,2179,244.709199575052
270919.28582379,2345785.32303806,4357,4043,2180,310.588544350419
270919.28582379,2345785.32303806,4357,4491,2246,172.762537719834
268448.00281436,2345785.49852949,4361,4362,2181,128.620115343178
268448.00281436,2345785.49852949,4361,4445,2223,45.8100523009727
268320.95126328,2345781.20778074,4362,4361,2181,128.620115343178
275037.08838801,2345788.11250487,4364,4292,2182,77.1492184515156
275037.08838801,2345788.11250487,4364,4426,2213,134.254570351007
275037.08838801,2345788.11250487,4364,4436,2219,41.5891881196004
270105.04918506,2345792.42492646,4365,4323,2183,56.2096143108129
270105.04918506,2345792.42492646,4365,4421,2211,112.371512074876
270105.04918506,2345792.42492646,4365,4521,2262,98.3582771754753
274859.76287318,2345797.40682929,4367,4254,2184,102.732904153773
274859.76287318,2345797.40682929,4367,4354,2185,80.6209281291883
274859.76287318,2345797.40682929,4367,4374,2188,31.1305225786186
274859.76287318,2345797.40682929,4367,4429,2215,26.3573131560796
268054.92566770,2345798.56017207,4372,4282,2186,484.667133939958
274828.79200296,2345800.55558039,4374,4246,2187,117.841765652748
274828.79200296,2345800.55558039,4374,4367,2188,31.1305225786186
274828.79200296,2345800.55558039,4374,4377,2190,26.7254570778972
274828.79200296,2345800.55558039,4374,4550,2275,124.926478751773
274802.09484602,2345801.78516057,4377,4230,2189,127.172488096077
274802.09484602,2345801.78516057,4377,4374,2190,26.7254570778972
274802.09484602,2345801.78516057,4377,4384,2193,24.3978183640593
274802.09484602,2345801.78516057,4377,4553,2277,123.91230613028
274679.98653892,2345802.18463463,4382,4150,2191,199.891340356904
274679.98653892,2345802.18463463,4382,4388,2195,29.3142214833227
274679.98653892,2345802.18463463,4382,4391,2196,44.3396356723201
274679.98653892,2345802.18463463,4382,4692,2347,266.732287986846
274777.72275953,2345802.90540213,4384,4216,2192,135.784764660803
274777.72275953,2345802.90540213,4384,4377,2193,24.3978183640593
274777.72275953,2345802.90540213,4384,4393,2198,39.0802531557051
274777.72275953,2345802.90540213,4384,4562,2281,123.004251097109
274650.68974686,2345803.19535527,4388,4295,2194,87.364349875277
274650.68974686,2345803.19535527,4388,4382,2195,29.3142214833227
274650.68974686,2345803.19535527,4388,4400,2200,69.8275171928896
274724.25657603,2345804.66800046,4391,4382,2196,44.3396356723201
274724.25657603,2345804.66800046,4391,4393,2199,14.445898349265
274724.25657603,2345804.66800046,4391,4565,2283,122.158102797121
274738.68386586,2345804.70289136,4393,4206,2197,146.378821682982
274738.68386586,2345804.70289136,4393,4384,2198,39.0802531557051
274738.68386586,2345804.70289136,4393,4391,2199,14.445898349265
274580.93682575,2345806.42214223,4400,4388,2200,69.8275171928896
274580.93682575,2345806.42214223,4400,4407,2205,58.0587708704948
274580.93682575,2345806.42214223,4400,4458,2229,31.7183953054748
274507.16474299,2345808.16485657,4402,4199,2201,160.137126162428
274507.16474299,2345808.16485657,4402,4403,2203,27.9639585261252
274507.16474299,2345808.16485657,4402,4407,2204,15.9658160456165
274479.21762560,2345809.13522049,4403,4235,2202,137.52119195617
274479.21762560,2345809.13522049,4403,4402,2203,27.9639585261252
274479.21762560,2345809.13522049,4403,4411,2207,23.6170093299436
274523.00083510,2345810.19598151,4407,4402,2204,15.9658160456165
274523.00083510,2345810.19598151,4407,4400,2205,58.0587708704948
274523.00083510,2345810.19598151,4407,4460,2230,49.1070882035707
274455.77282835,2345811.98208038,4411,4346,2206,108.953145395174
274455.77282835,2345811.98208038,4411,4403,2207,23.6170093299436
274455.77282835,2345811.98208038,4411,4434,2222,117.991339888104
274146.73226691,2345814.96230219,4416,4299,2208,109.516575747969
274146.73226691,2345814.96230219,4416,4346,2209,215.426113243405
